,mark,review_text,date
1193,10," евпатория - здравница детей евпатория - это настоящая здравница детей. поэтому каждый год стараемся приезжать сюда оздоравливать ребенка. обычно снимаем отдельно жилье берем отдельно курсовку санатории, удобнее. поэтому, приехав евпаторию, сняли квартиру всеми удобствами 350 грн сутки, доме, расположенном санаторием министерства обороны санаторием приморским. договорились главврачем санатория приморский курсовке ребенка которую входили медицинские процедуры (массаж, ингаляции, электрозгрязь, кислородный коктейль), осмотр педиатром осмотр лором, пропуск троих человек пляж санатория, удовольствие 80 грн сутки. показал опыт любой охраняемый пляж проблем пройти обеда, заплатив 10 грн охраннику, обеда вовсе бесплатно. каждом санаторном пляже массажный стол массажист предлагающий свои услуги 25-30 грн 10 минут массажа. сходить развлечь ребенка евпатории? помимо обычных морских прогулок (80грн человека), аттракционов развлечений которых предостаточно ул.фрунзе, парке фрунзе, набережной горького, нам очень понравилось выступление местном дельфинарии, стоимость детского билета 60грн взрослого 100грн, очень удивило поразило выступление артистов театра ходулях, кстати бесплатно, просто гуляли городу. ребенку очередной захотелось экстрима поехали веревочный парк, ехали трамваем №1 пр-та ленина остановки лиман, стоимость прохождения трассы 80грн. побывали динопарке, понравится взрослому ребенку, развлечения разнообразные динозавров, аттракционов кинотеатра (30грн), кафешек боулинга (110грн). посетили музей пираты черного моря , расположенный выходом набережную терешковой, стоимость взрослого 50грн ребенка 20грн. очень понравился старый город, говорят, некоторым улочкам домам 500 лет. кстати прямо ул.дувановской керкинитида - это музей остатков старого города стеклянным куполом.готовили кушать основном сами, продукты покупали супермаркетах фреш фуршет , овощи, фрукты рыночках. тех не хочет готовить очень кафешек столовых абсолютно разными ценовыми категориями.а сувениры гораздо дешевле купить ул.дувановской (здесь очень палаток ними), ул.фрунзе. уезжали отдохнувшие, оздоровившиеся довольные, надежде вернуться удивительный городок следующем году. ", 01 октября 2013
1194,9," прекрасный посёлок самом сердце крымских субтропиков симеизе отдыхал недолго, день, заезжал посёлок, - одна ярких точек карте южного берега крыма и, безусловно, внимания заслуживает.если любите приключения уверенно чувствуете воде, то, отдыхая симеизе, сделать 2 вещи: взобраться скалу дива (прихватите собой фотоаппарат) поплавать маской городском пляже сторону скал. скале дива вправду взору предстают дивные панорамные виды посёлка той ещё высоты, прелести подводного мира время плавания скалам обратно порадуют своими особенностями. учитывая, здешних местах пляжи галечно-каменистые, вода имеет особую прозрачность не становится мутной волн резких течений.про аквапарк голубой залив писать не буду, не посещал, то, есть, - стопроцентный плюс, первую очередь тех, разместился отдых симеизе детьми.важный момент: не снимайте симеизе жильё дороги, которой машины заезжают посёлок. заезд южнобережного шоссе один, поэтому рёв моторов не давать спать, не верьте сказкам желающих сдать жильё. ", 01 октября 2013
1195,10," ботанический сад - райское место никитский ботанический сад - удивительное место, которое расположилось поселке никита, недалеко побережья черного моря. добраться нему ялты автобусом, ехать минут 20-25. несколько раз, каждым разом открываешь это место новое. ботанический сад улучшается каждым годом, пополняется новыми растениями. конечно, зависит времени года, посещаешь его. первый побывала никитском ботаническом саду летом, первый своей жизни побывала море. это очень увлекательная экскурсия. увидели необычные растения восточной азии средиземноморья, северной америки евро-сибирской области, южного полушария, местные. входе сад прямоугольный бассейн голубой водой. ходу экскурсии нам экскурсовод рассказывал происхождении растений, возрасте. гигантское мамонтово дерево. украшают сад бамбук, тисс ягодный, кедр, лаванда вдохновляет своим манящим ароматом. ботаническом саду лавочки, присесть, отдохнуть среди природы, посмотреть красивые виды. очень интересно посетить ботанический сад мае- июне месяце, цветет поляна тюльпанами, розы. конце весны летом глаз радуют белые лотосы. начале лета года увидели лотосы, розы, хризантемы, цветущие разным цветом.на территории, входе, кафе, присесть, перекусить отдохнуть сувенирные лавки. ", 01 октября 2013
1196,10," великолепный парк карасан будете отдыхать малом маяке поселке утес, советую посетить парк санатория карасан. очень красивое место. более, вход парк абсолютно бесплатный. дойти пешком минут 20-30 быстрым шагом. парк утопает зелени разных редких деревьев. около 200 типов разных точек земного шара. среди старинные кипарисы, размер которых поражает воображение. парк заложен 30 годах 19 века князем раевским, говорят, созданием занимались специалисты никитского санкт-петербурского ботанических садов. многие деревья снабжены табличками названиями, очень понравилась бамбуковая роща, кустарники подстрижены смешные формы –шары конусы. полуденный летний зной прохладно. самая главная достопримечательность парка – это административный корпус санатория карасан, который расположен бывшем дворце князя раевского. здание выполнено мавританском стиле восточными элементами, резными стойками веранде. рядом дворцом высажены красивые пальмы, которые придают этому месту африканского колорита. сюда раевскому часто приезжал а.с. пушкин, поэтому часто дворец называют домик пушкина , дорожку дворца морю – аллеей пушкина. конце аллеи, двигаться сторону моря, возвышенности открывается чудесный вид медведь-гору. ", 01 октября 2013
1197,10," форосская церковь – красивый храм, парящий высоте форосская церковь, или, правильно называют, церковь воскресения христова произвела удивительное впечатление. это место, определенно, обладает какой-то таинственной энергетикой. недаром связано столько легенд поверий. наверное, самая распространенная то, горах кони понесли повозку дочкой известного купца, сантиметр срыва пропасть остановились вкопанные. какая-то неведомая сила остановила их. месте спасения своей юной дочери купец приказал построить храм воскресения.со смотровой площадки, которой расположена церковь, высоты 400 метров уровня моря, открывается перехватывающий дыхание вид форос просторы черного моря. видно, линия горизонта сливается воедино морской поверхностью. справа отвесная скала и, присмотреться, увидеть очертания ангела крыльями, ниже силуэт человека, которого ангел оберегает. это лишний подчеркивает святость символичность места. перилам смотровой площадки привязать ленточку загадать желание. приданию, оно сбудется. многие предпочитают наслаждаться красотой форосской церкви трассы ялта-симферополь. просматривается оттуда. такая миниатюрная игрушка, примостившаяся красной скале. рекомендовала не пожалеть времени подняться вверх байдарским воротам, рассмотреть всей красе. подъем закрученному серпантину, качество дорожного покрытия плохое, путешествуя авто, выбрать сухой солнечный день. поверьте, оно стоит. вход храм свободный, женщинам желательно иметь собой платок, покрыть голову. забудете – не беда, рядом магазинчиком товаров религиозной тематики, церкви, продают платки косынки. внутри храма царит удивительная атмосфера покоя. рекомендую всем посещению. ", 01 октября 2013
1198,10," отдых херсонесе- это обворожительно прошлом году вышло, возможности поехать море, отдохнуть хотя недельку не было. поэтому подругой быстро сообразили поехали выходные херсонес. вход туда стоил 20 грн, это считаю не дорого. впервые очень удивлена красотой моря, пляжа, да архитектурными строениями херсонеса. приехали туда конце июля, севастополе парад кораблей. находясь не далеко наблюдали какие это огромные корабли, уникальная техника. херсонесу гуляли сами экскурсовода остались довольны. фотографировались возле каждой достопримечательности. побывали около владимирского собора, правда середину не попали, не платков голову. перекусить вблизи херсонеса таврического особо кафе не было, нашли одно цены немного кусались . выбора не было, кушать очень хотелось. перекусив, подругой пошли купать возле исторических мест, вода необычно прозрачная, чистая теплая хотелось остаться навсегда. конечно, побыв день, не успели насытиться всей красотой замечательного места, обязательно туда вернёмся не день. ", 01 октября 2013
1199,10," незабываемые впечатления долго собиралась посетить чуфут-кале (сама живу крыму) наконец-то свершилось! отзыв оставляю, все, кого возможность посетить это место, не пожалели времени побывали там. дорога городищу проходит святыню крымской земли – свято-успенский пещерный монастырь. очень красивое место, нему отдельно проводятся экскурсии. монастыря дорога довольно утомительная, поднимается гору. поэтому летом не забудьте взять собой побольше воды. забыли, набрать территории монастыря – иточник воды. вообще, вся цивилизация множеством баров, ресторанов, кафешек остается бахчисарае подъемом монастырю. дальше встретить местных лавочников, предлагающих сувениры чаи крымскими травами. поэтому необходимом (питье, перекуски, шоколадки т.д.) позаботьтесь заранее! чуфут-кале находится возвышении, нему ведет довольно утомительный подъем гору – соответственно, понадобится удобная спортивная обувь, одежда жаркую погоду – головные уборы. дороге городищу находятся старинных кладбища (мусульманское караимское), последнее захоронение которых датируется 14 в. остается время не боитесь приведений, посетить стоит. особые впечатления гарантированы.в самом городище помимо пещер (некоторые сделаны несколько этажей) интерес представляют караимские кенассы усадьба (не современном представлении) караимского ученого фирковича, сделавшего того, могли прикоснуться далекой истории.отдельно отмечу, подъеме монастырю экскурсоводы предлагают обзорную экскурсию местным достопримечательностям внедорожниках. аргументируя, пешком невозможно осмотреть – тяжело утомительно. позволю не согласиться, ребенком 10 лет, успели осмотреть монастырь, городище, местные окрестности. хотя потратили практически целый день, обеспечили массу приятных воспоминаний. ", 01 октября 2013
1200,9," рыбачье - незабываемое место море рыбачье - это небольшой поселок неподалеку алушты. однако незначительность размеров делает рыбачье уникальным - всё как-то уютно, нешумно, спокойно. это место просто идеально отдыха, тому же, расположенное неподалеку центральных городов южного берега. нет желания заказывать экскурсии, следует отдохнуть прямо - великолепные виды море, отличные галечные пляжи и, главное, чистота - городе, морском берегу. рыбачье - это нечто особенное, навсегда оставившее воспоминание. цены приемлемые, условия отличные - сравнивая теми центральными городами южного берега. понравились живописные ландшафты селом - виноградники, горы высокие одинокие тополи делают места похожими средиземноморскими - сможет увидеть схожее. говорить целом, рыбачье - это отличная инфраструктура, прекрасные природные пейзажи, относительная отдаленность городов одновременно легко добраться. воспоминания самые положительные. ", 01 октября 2013
1201,9," южный берег крыма – итальянские ландшафты украине правило, считают, юбк находится юго-востока севастополя алушты, некоторые относят поселки, лежащие судака. побывав каждом поселений южного берега, могу твердо сказать подобную красоту поискать! соединяется море, горы красивейшая архитектура. морское побережье представляет цепочку санаториев баз отдыха людей разным уровнем достатка. живописные скалы безлюдные пляжи (которых каждым годом становится меньше) идеально подходят любителей дикого отдыха. следует сказать, решили отдыхать юбк, следует запастить значительным бюджетом, сравнении ценами отдых западном крыму возле азовского моря, несколько отметок выше. стоимость продуктов питания жилья некоторых случаях необоснованно высоки. сказать, турист платит исключительно прекрасные ландшафты вокруг. человек, приехавший отдыхать готов выложить кругленькую сумму, предоставят отели, рестораны, стоянки высоким уровнем комфорта. говорить достопримечательностей юбк, множество. начиная заказников заповедников древних крепостей роскошных дворцов. среди которых нужно непременно посетить(перечисляю направлении севастополя судака): форосскую церковь, воронцовский дворец, ласточкино гнездо, гору ай-петри, водопад учан-су, набережную ялты, ливадийский дворец, никитский ботанический сад, гору демерджи, водопад джур-джур, голицынскую тропу, судакскую крепость. ", 30 сентября 2013
1202,9," парк приключений никите никита - это небольшой поселок, главной достопримечательностью которого является никитский ботанический сад. пожалуй, каждый человек, отдыхающий юбк обязательно приезжает это прекрасное место. именно саду увидеть множество диковинных деревьев, кустарников цветов. но, наверное, не знают, недавно никите открылся новый парк приключений. посетили всей семьей нам очень понравилось. парк выполнен японском стиле, увидеть множество интересных японский скульптур. прекрасная зеленая территория пальмами бамбуковыми рощами. очень впечатлили декоративные кустарники, которые пострижены форме корабля, лошадей, лебедей многое другое. вечерам парке представляют вниманию зрителей необычное 3d шоу. говорят, это начало будущем данное место увлекательным расширенным. пляж никите небольшой узкий, море очень чистое. галька берегу крупная, представляет небольшой дискомфорт ног. вообще, никита - отличное место спокойного семейного отдыха. ", 30 сентября 2013
1203,9," алупка: городок длинным курортным сезоном объятиях субтропического климата алупке доводилось бывать работе командировках, отдыхе летние месяцы время отпусков. сразу отмечу, летом, особенно разгар сезона, есть, августе, цены алупке жильё довольно высоки (в августе среднем - около 50-60 долларов двухместный номер), здешнее соотношение цена-сервис, пожалуй, заметно уступает турецким аналогам. поэтому всем порекомендовать ехать сюда не разгар сезона, галечных алупкинских пляжах яблоку негде упасть, либо бархатный сезон , бишь, сентябре, либо самом начале лета - июне, водичка чёрном море успела прогреться, цены ещё не успели подскочить.главная point of interest алупке - это, конечно, величественный воронцовский дворец одноимённым очень красивым парком щедрой растительностью, который поразить воображение вызвать искренние восторги бывалого путешественника. фоне дворца снималось немало фильмов, одна самых последних снимавшихся кинолент - сафо богданом ступкой.галечные пляжи алупки хороши тем, что, пляжах песка, вода не мутится сохраняет первозданную прозрачность чистоту. ", 30 сентября 2013
1204,10," юбк - место, которое хочется возвращаться далеко не первый год семьей отдыхаем крыму, именно южном берегу. каждый нетерпением ждешь, окна машины откроется прекраснейший вид горы море. такую красоту невозможно описать. отдых юбк - это незабываемые впечатления. особенно люблю ялту удивительную набережную, люблю подолгу гулять приморском парке. южном берегу каждый найдет именно то, интересно. большой популярностью пользуются экскурсии ливадийский воронцовский дворцы, замок ласточкино гнездо, фороская церковь. стоит подъем канатной дороге вершину ай-петри. также нам очень нравится ялтинский зоопарк сказка , находится живописнейшем месте, покормить рук животных. отдыхая юбк стараемся посетить аквапарки. алуште симеизе. особенно интересно весело детишкам. также стоит увидеть представления многочисленных дельфинариях. целом, южный берег - это идеальное место отдыха, массой впечатлений, хочется возвращаться снова снова. ", 30 сентября 2013
1205,9," курортный посёлок духом литературных светил гурзуф, безусловно, держится особняком, сравнить остальными курортными посёлками южного берега крыма, да полуострова. впервые начав знакомство крымом именно гурзуфа около десяти лет назад, объездив крым практически весь, придерживаюсь точки зрения сей день.многие улочки гурзуфе узенькие, напоминают восточные города, например, баку небольшие посёлки турции. особенный духовно-поэтический колорит гурзуфу придаёт факт, имеется дом-музей пушкина, котором великий поэт провёл, словам, счастливейшие недели жизни, также музей-дача другого великого русского литуратурного деятеля - гениального писателя антона павловича чехова. посещение данных музеев стоит недорого - 20-30 украинских гривень, впечатлений получите, выразиться, гораздо большую сумму, особенно, любите литературу произведения этих её русских гениевне случайно пушкин чехов выбирали именно гурзуф жизни отдыха, мягкий субтропический климат сочетается удивительно красивой горно-морской природой. ", 30 сентября 2013
1206,8," симеиз - городок спокойного отдыха июле года семьей решили отдохнуть симеизе. обычно ездим ялту, году захотелось спокойного отдыха. симеиз - это небольшой, довольно уютный зеленый городок. проблем найти жилье любой вкус частном секторе. сняли однокомнатную квартиру евро ремонтом недалеко моря 450 гривен сутки. само море очень чистое красивое, пляж тесноват. люди лежат друг возле друга. занять место поближе воде нужно приходить рано утром обеденный перерыв, многие люди уходят отдохнуть жары. мест прогулок симеизе не - впечатляет красивый парк. вечером отдохнуть кафе. главной достопримечательностью городке является аквапарк голубой залив . это единственный аквапарк крыму морской водой. причем говорят, вода бассейнах меняется ежедневно (не знаю, насколько это правда). цена вход, конечно, не низкая, хотя посетить это место стоит. особенно весело сыну. детская зона достаточно большая интересными горками. целом хочу сказать, хотите отдохнуть спокойно, езжайте симеиз. хочется побольше развлечений, стоит ехать ялту алушту. ", 30 сентября 2013
1207,10," кореиз – прекрасный выбор отдыха территориально кореиз расположено мисхором гаспрой, границ поселками не существует воспринимаются курорт. самое шикарное место отдыха – это отель 1000 одна ночь . смотришь него, сразу возникают ассоциации турцией, прелести пляжного отдыха присутствуют, анимация есть. достопримечательностей посмотреть юсуповский дворец дюльбер архитектора краснова. обоих расположены санатории вход платный. самым приятным местом оказался парк чаир. знаменитая песня парке чаир именно нем. разные времена сюда приезжали многие знаменитости. очень красивый парк множеством беседок старых деревьев, которым 300 лет. кстати санаторий, прямо парке, называется марат . своей набережной кореиза нет, дороги ведут набережную мисхора, кафешек, дискотек ресторанчиков вполне доступным ценам. морской причал, откуда добраться любого поселка большой ялты, теплоходы ходят постоянно. ", 30 сентября 2013
1208,10," незабываемые эмоции парка львов тайган парк львов тайган расположился 40 км симферополя г. белогорск. ездили машине стороны ялты. указателей, сожалению, очень мало. поэтому подъезде симферополю держитесь съезда феодосийское направление. дальше время прямой. 3 км подъезда увидите указатель поворот парку. вход парк – 100 грн. работает 9 20-00. территории перемещаться экскурсионном паровозике 30 грн., который провозит всем-всем местам. пешком, входе каждому посетителю вручают подробную карту парка схему размещения клеток животными. львах. количество поражает. редкие белые, песочные львы шикарными гривами, грациозные львицы. удивительно, львы гуляют свободном пространстве, наблюдаете ними перемещаетесь лесенкам дорожкам, расположенным землей высоте примерно 2-3 метра. получается такое сафари возможностью сделать интересные фотоснимки.из хищников – тигры, клетках. тигрята. ними сделать персональное фото брать руки. стоимость одной фотографии– 50 грн.животных зоопарке очень много. отдельный павильон птицами, пеликаны, попугаи, павлины вообще чувствуют себя, дома, свободно расхаживают парку наравне туристами. большое впечатление произвели жирафы. штуки – семья маленьким жирафенком. вольере, подходят посетителям близко. обезьяны повеселили.все обитатели парка очень ухоженные, сказал, откормленные.животных кормить, территории палатки кормами.много скамеечек отдыха. красивые, очень забавные статуи, беседки колоннами античном стиле. зелени. площади входа – шикарный фонтан. рядом ним, проголодаетесь, функционирует кафе белый лев . туалета. рекомендую отдых детьми. детвора останется довольна. давно не ребенок,мне очень понравилось, это место оставляет незабываемые положительные эмоции. ", 30 сентября 2013
1209,9," форос-самый южный самый красивый поселок крыма! действительно, форос находится неподалеку крайней южной точки украины – мыса сарыча. скалы везде, не глянешь, дает право считаться форосу раем сторонников активного образа жизни. соревнования скалолазанию, технике пешеходного туризма, авторалли – всем этим наблюдать, находясь именно форосе.следует заметить, форос богат культурно-исторические памятки: имение форос , тессели , обладатели которых знаменитые купцы дворяне. лично считаю, наибольшей архитектурной достопримечательностью поселка является церковь воскресения христова. находится 400-метровой скале, которая резко уступает вниз. это очень потрясающее зрелище. форос ехать просто ради живописной картины. чета горбачевых, которых находилась дача, приложили руку возрождению церкви. касается непосредственно отдыха форосском пляже, галечные пляжи, чистой прозрачной водой. некоторых местах берег украшают каменные хаосы, результат оползней. цены мало отличаются остальных курортов южного берега крыма. ", 30 сентября 2013
1210,10," бахчисарай - колыбель крымского ханства крымский город бахчисарай - бывшая столица крымского ханства, посетить которую очень позновательно, едете симферополя сторону севастополя. город небольшой, узенькими улочками. рынок, винный магазин, который находится вблизи ханского дворца, рестораны, готовят вкусные татарские блюда. бахчисарайский ханский дворец - основная достопримечательность города. возможно, честь дворца бахчисарай называется, переводится сад- дворец . дворец -памятник истории, ранее центром политической, духовной культурной жизни государства крымских татар. сегодняшний день это святыня крымских татар. дворец вокруг окружен рвом. экскурсии, которая проходит ханском дворце, увидеть следующие места: главная мечеть, жилые корпуса живописной клумбой, гарем, романтический зеленый уголок, фонтан слез двумя розами нем, котором писал а.с.пушкин своей поэме бахчисарайский фонтан . начале экскурсии попадаешь зал дивана , проходило обсуждение важных политических вопросов. летняя беседка двориком - самое живописное место дворце. экскурсии ханскому дворцу проголодавшись, попробовать татарскую кухню. кафе алие чуфут-кале готовят очень вкусные татарские национальные блюда. были, заказали манты, чебуреки горный чай. ", 27 сентября 2013
1211,10," парк айвазовское ( парадиз ) партените – рай земле существует!!!! побывав парке партените, смело могу заявить, знаю, выглядит рай земле найти. это самый красивый, ухоженный, зеленый насыщенный скульптурами, древнегреческими статуями, ротондами, беседками парк, который доводилось видеть не крыму, всей территории украины. расположен парк парадиз (название очень очень оправдывает) территории санатория айвазовское . найти машине очень легко. съезжается трассы ялта-симферополь партениту дороге вниз морю, не доезжая центра города, упираемся парк. парковка авто. вход парк - 60 грн. желание посетить пляж, спуск которому пройдет весь парк, нужно заплатить 75 грн. находиться парке пляже деньги весь день 19-00. пляж, кстати, очень ухоженный цивилизованный. мелкая галька, современные лежаки, навесы солнца, раздевалка туалет. рядом набережной – прекрасные статуи нептуна скульптурные композиции дельфины , идет постройка бассейна, который будущем заполнен морской водой. набережной несколько кафе ресторанчик.наслаждаться красотами парка парадиз самостоятельно, взять экскурсовода, рекомендовала обойтись него. спокойно гулять никуда не спешить. карта парка входе, самом парке пока указателей нет, новичков маленький секрет – сориентироваться идти не упустить, следуя экскурсионными группами. поражают многочисленные террасы парка, каждая посвящена какой-то тематике. итальянский дворик, восточные уголки, оливковые рощи, аллеи душистыми деревьями кустарниками, скоро откроют японский дворик бансай кипарисовую аллею.гуляя парку, понимаешь, сколько средств, сил фантазии владельцев ландшафтных дизайнеров потрачено создание красоты. водопадики, искусственные водоемы прудики, журчащие ручейки, альпийские горки, великолепные газоны изумрудной травкой, розы, олеандры, редкие виды деревьев, выстриженные кусты – каждый элемент задействован, продуман органично вписан местный колорит. виды море, вообще молчу. напомнили пейзажи острова комо италии. это рай фотолюбителей. нужно фотографировать все, главное не ходить газонам. словами не опишешь. это видеть. рекомендую всем посещению, более, деньгам вполне приемлемая стоимость возможность порадовать глаз, окунуться атмосферу умиротворенности релакса. супер-место! обязательно приеду сюда еще. ", 27 сентября 2013
